#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
     40.00,    2,       14.8,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:40Z,    14.8288
     41.00,    1,       10.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:41Z,    10.6250
     41.00,    2,       24.2,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:41Z,    24.1890
     42.00,    1,       18.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:42Z,    18.6196
     42.00,    2,       33.5,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:42Z,    33.5492
     42.00,    2,        7.2,     9.3476,    0.01625,      20.38,  -0.012542,  IDM,            5,        2,        1, , 1970-01-01T00:00:42Z,     7.1649
     43.00,    1,       26.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:43Z,    26.6141
     43.00,    1,       10.9,     5.7116,   -0.06290,       9.70,  -2.282881,  IDM,            3,        2,        3, , 1970-01-01T00:00:43Z,    10.9171
     43.00,    2,       42.9,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:43Z,    42.9094
     43.00,    2,       16.5,     9.3607,    0.01063,      20.39,   0.000490,  IDM,            5,        2,        1, , 1970-01-01T00:00:43Z,    16.5195
     44.00,    1,       34.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:44Z,    34.6086
     44.00,    1,       16.7,     5.8207,    0.20036,      11.95,  -2.173804,  IDM,            3,        2,        3, , 1970-01-01T00:00:44Z,    16.6635
     44.00,    2,       52.3,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:44Z,    52.2695
     44.00,    2,       25.9,     9.3689,    0.00640,      20.38,   0.008690,  IDM,            5,        2,        1, , 1970-01-01T00:00:44Z,    25.8846
     45.00,    1,       42.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:45Z,    42.6032
     45.00,    1,       22.6,     6.0668,    0.26790,      14.00,  -1.927687,  IDM,            3,        2,        3, , 1970-01-01T00:00:45Z,    22.6023
     45.00,    2,       61.6,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:45Z,    61.6297
     45.00,    2,       35.3,     9.3735,    0.00333,      20.37,   0.013315,  IDM,            5,        2,        1, , 1970-01-01T00:00:45Z,    35.2561
     45.00,    2,        7.8,     9.0741,    0.22534,      21.41,  -0.299419,  IDM,            6,        2,        3, , 1970-01-01T00:00:45Z,     7.8477
     46.00,    1,       50.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:46Z,    50.5977
     46.00,    1,       28.8,     6.3377,    0.26704,      15.79,  -1.656878,  IDM,            3,        2,        3, , 1970-01-01T00:00:46Z,    28.8048
     46.00,    2,       71.0,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:46Z,    70.9899
     46.00,    2,       44.6,     9.3756,    0.00117,      20.36,   0.015388,  IDM,            5,        2,        1, , 1970-01-01T00:00:46Z,    44.6308
     46.00,    2,       17.0,     9.2653,    0.16449,      21.61,  -0.110260,  IDM,            6,        2,        3, , 1970-01-01T00:00:46Z,    17.0224
     47.00,    1,       58.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:47Z,    58.5922
     47.00,    1,       35.3,     6.5907,    0.23922,      17.32,  -1.403861,  IDM,            3,        2,        3, , 1970-01-01T00:00:47Z,    35.2713
     47.00,    2,       80.4,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:47Z,    80.3501
     47.00,    2,       54.0,     9.3759,   -0.00026,      20.34,   0.015720,  IDM,            5,        2,        1, , 1970-01-01T00:00:47Z,    54.0066
     47.00,    2,       26.4,     9.4003,    0.11232,      21.65,   0.024430,  IDM,            6,        2,        3, , 1970-01-01T00:00:47Z,    26.3595
     48.00,    1,       66.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:48Z,    66.5867
     48.00,    1,       42.0,     6.8100,    0.20262,      18.61,  -1.184506,  IDM,            3,        2,        3, , 1970-01-01T00:00:48Z,    41.9747
     48.00,    2,       89.7,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:48Z,    89.7103
     48.00,    2,       63.4,     9.3751,   -0.00115,      20.33,   0.014933,  IDM,            5,        2,        1, , 1970-01-01T00:00:48Z,    63.3822
     48.00,    2,       35.8,     9.4885,    0.06979,      21.57,   0.113338,  IDM,            6,        2,        3, , 1970-01-01T00:00:48Z,    35.8073
     49.00,    1,       74.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:49Z,    74.5813
     49.00,    1,       48.9,     6.9923,    0.16607,      19.70,  -1.002217,  IDM,            3,        2,        3, , 1970-01-01T00:00:49Z,    48.8789
     49.00,    2,       99.1,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:49Z,    99.0705
     49.00,    2,       72.8,     9.3737,   -0.00163,      20.31,   0.013491,  IDM,            5,        2,        1, , 1970-01-01T00:00:49Z,    72.7567
     49.00,    2,       45.3,     9.5393,    0.03679,      21.43,   0.165656,  IDM,            6,        2,        3, , 1970-01-01T00:00:49Z,    45.3239
     50.00,    1,       82.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:50Z,    82.5758
     50.00,    1,       55.9,     7.1401,    0.13364,      20.63,  -0.854410,  IDM,            3,        2,        3, , 1970-01-01T00:00:50Z,    55.9478
     50.00,    2,      108.4,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:50Z,   108.4307
     50.00,    2,       82.1,     9.3719,   -0.00183,      20.30,   0.011728,  IDM,            5,        2,        1, , 1970-01-01T00:00:50Z,    82.1295
     50.00,    2,       54.9,     9.5621,    0.01247,      21.25,   0.190163,  IDM,            6,        2,        3, , 1970-01-01T00:00:50Z,    54.8766
     51.00,    1,       90.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:51Z,    90.5703
     51.00,    1,       63.1,     7.2585,    0.10670,      21.42,  -0.736054,  IDM,            3,        2,        3, , 1970-01-01T00:00:51Z,    63.1493
     51.00,    2,      117.8,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:51Z,   117.7909
     51.00,    2,       91.5,     9.3701,   -0.00185,      20.29,   0.009874,  IDM,            5,        2,        1, , 1970-01-01T00:00:51Z,    91.5005
     51.00,    2,       64.4,     9.5647,   -0.00439,      21.06,   0.194654,  IDM,            6,        2,        3, , 1970-01-01T00:00:51Z,    64.4414
     52.00,    1,       98.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:52Z,    98.5649
     52.00,    1,       70.5,     7.3529,    0.08520,      22.11,  -0.641606,  IDM,            3,        2,        3, , 1970-01-01T00:00:52Z,    70.4567
     52.00,    2,      127.2,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:52Z,   127.1510
     52.00,    2,      100.9,     9.3683,   -0.00174,      20.28,   0.008082,  IDM,            5,        2,        1, , 1970-01-01T00:00:52Z,   100.8696
     52.00,    2,       74.0,     9.5539,   -0.01521,      20.87,   0.185664,  IDM,            6,        2,        3, , 1970-01-01T00:00:52Z,    74.0016
     53.00,    1,      106.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:53Z,   106.5594
     53.00,    1,       77.8,     7.4286,    0.06845,      22.71,  -0.565975,  IDM,            3,        2,        3, , 1970-01-01T00:00:53Z,    77.8488
     53.00,    2,      136.5,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:53Z,   136.5112
     53.00,    2,      110.2,     9.3666,   -0.00156,      20.27,   0.006441,  IDM,            5,        2,        1, , 1970-01-01T00:00:53Z,   110.2371
     53.00,    2,       83.5,     9.5350,   -0.02132,      20.69,   0.168403,  IDM,            6,        2,        3, , 1970-01-01T00:00:53Z,    83.5465
     54.00,    1,      114.6,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:54Z,   114.5539
     54.00,    1,       85.3,     7.4896,    0.05556,      23.24,  -0.504895,  IDM,            3,        2,        3, , 1970-01-01T00:00:54Z,    85.3090
     54.00,    2,      145.9,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:54Z,   145.8714
     54.00,    2,      119.6,     9.3652,   -0.00134,      20.27,   0.005000,  IDM,            5,        2,        1, , 1970-01-01T00:00:54Z,   119.6030
     54.00,    2,       93.1,     9.5120,   -0.02396,      20.53,   0.146831,  IDM,            6,        2,        3, , 1970-01-01T00:00:54Z,    93.0703
     55.00,    1,      122.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:55Z,   122.5484
     55.00,    1,       92.8,     7.5396,    0.04570,      23.72,  -0.454974,  IDM,            3,        2,        3, , 1970-01-01T00:00:55Z,    92.8244
     55.00,    2,      155.2,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:55Z,   155.2316
     55.00,    2,      129.0,     9.3640,   -0.00113,      20.26,   0.003777,  IDM,            5,        2,        1, , 1970-01-01T00:00:55Z,   128.9675
     55.00,    2,      102.6,     9.4878,   -0.02417,      20.40,   0.123813,  IDM,            6,        2,        3, , 1970-01-01T00:00:55Z,   102.5702
     56.00,    1,      130.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:56Z,   130.5430
     56.00,    1,      100.4,     7.5809,    0.03813,      24.16,  -0.413601,  IDM,            3,        2,        3, , 1970-01-01T00:00:56Z,   100.3852
     56.00,    2,      164.6,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:56Z,   164.5918
     56.00,    2,      138.3,     9.3630,   -0.00092,      20.26,   0.002767,  IDM,            5,        2,        1, , 1970-01-01T00:00:56Z,   138.3310
     56.00,    2,      112.0,     9.4643,   -0.02279,      20.28,   0.101305,  IDM,            6,        2,        3, , 1970-01-01T00:00:56Z,   112.0461
     56.00,    2,        6.8,     6.5691,    0.00070,      99.22,  -2.895144,  IDM,           10,        2,        3, , 1970-01-01T00:00:56Z,     6.8309
     57.00,    1,      138.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:57Z,   138.5375
     57.00,    1,      108.0,     7.6157,    0.03228,      24.55,  -0.378808,  IDM,            3,        2,        3, , 1970-01-01T00:00:57Z,   107.9840
     57.00,    1,        6.7,     6.3016,    0.00095,      95.26,  -1.314144,  IDM,            4,        2,        1, , 1970-01-01T00:00:57Z,     6.7237
     57.00,    2,      174.0,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:57Z,   173.9520
     57.00,    2,      147.7,     9.3621,   -0.00073,      20.26,   0.001957,  IDM,            5,        2,        1, , 1970-01-01T00:00:57Z,   147.6935
     57.00,    2,      121.5,     9.4427,   -0.02048,      20.19,   0.080541,  IDM,            6,        2,        3, , 1970-01-01T00:00:57Z,   121.4993
     57.00,    2,       13.4,     6.5698,    0.00063,     102.10,  -2.872914,  IDM,           10,        2,        3, , 1970-01-01T00:00:57Z,    13.4003
     58.00,    1,      146.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:58Z,   146.5320
     58.00,    1,      115.6,     7.6454,    0.02772,      24.92,  -0.349124,  IDM,            3,        2,        3, , 1970-01-01T00:00:58Z,   115.6150
     58.00,    1,       13.0,     6.3025,    0.00087,      96.59,  -1.342924,  IDM,            4,        2,        1, , 1970-01-01T00:00:58Z,    13.0257
     58.00,    2,      183.3,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:58Z,   183.3122
     58.00,    2,      157.1,     9.3615,   -0.00056,      20.26,   0.001323,  IDM,            5,        2,        1, , 1970-01-01T00:00:58Z,   157.0553
     58.00,    2,      130.9,     9.4237,   -0.01770,      20.12,   0.062203,  IDM,            6,        2,        3, , 1970-01-01T00:00:58Z,   130.9323
     58.00,    2,       20.0,     6.5704,    0.00057,     104.96,  -2.853348,  IDM,           10,        2,        3, , 1970-01-01T00:00:58Z,    19.9704
     59.00,    1,      154.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:00:59Z,   154.5266
     59.00,    1,      123.3,     7.6711,    0.02412,      25.25,  -0.323453,  IDM,            3,        2,        3, , 1970-01-01T00:00:59Z,   123.2735
     59.00,    1,       19.3,     6.3033,    0.00081,      97.94,  -1.367760,  IDM,            4,        2,        1, , 1970-01-01T00:00:59Z,    19.3286
     59.00,    2,      192.7,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:00:59Z,   192.6724
     59.00,    2,      166.4,     9.3610,   -0.00042,      20.26,   0.000841,  IDM,            5,        2,        1, , 1970-01-01T00:00:59Z,   166.4166
     59.00,    2,      140.3,     9.4076,   -0.01481,      20.07,   0.046578,  IDM,            6,        2,        3, , 1970-01-01T00:00:59Z,   140.3477
     59.00,    2,       26.5,     6.5709,    0.00053,     107.81,  -2.836692,  IDM,           10,        2,        3, , 1970-01-01T00:00:59Z,    26.5411
     59.00,    2,        6.3,     6.5756,    0.00149,      14.25,   0.004670,  IDM,           13,        2,        3, , 1970-01-01T00:00:59Z,     6.2872
     60.00,    1,      162.5,     7.9945,   -0.00000,       0.00,   0.000000,  IDM,            1,        2,        1, , 1970-01-01T00:01:00Z,   162.5211
     60.00,    1,      131.0,     7.6935,    0.02122,      25.57,  -0.300979,  IDM,            3,        2,        3, , 1970-01-01T00:01:00Z,   130.9560
     60.00,    1,       25.6,     6.3041,    0.00075,      99.32,  -1.389459,  IDM,            4,        2,        1, , 1970-01-01T00:01:00Z,    25.6323
     60.00,    2,      202.0,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:00Z,   202.0325
     60.00,    2,      175.8,     9.3607,   -0.00031,      20.26,   0.000484,  IDM,            5,        2,        1, , 1970-01-01T00:01:00Z,   175.7774
     60.00,    2,      149.7,     9.3943,   -0.01202,      20.03,   0.033676,  IDM,            6,        2,        3, , 1970-01-01T00:01:00Z,   149.7485
     60.00,    2,       33.1,     6.5714,    0.00050,     110.64,  -2.822923,  IDM,           10,        2,        3, , 1970-01-01T00:01:00Z,    33.1122
     60.00,    2,       12.9,     6.5765,    0.00048,      14.25,   0.005053,  IDM,           13,        2,        3, , 1970-01-01T00:01:00Z,    12.8633
     61.00,    1,      185.4,     9.9746,    0.74113,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:01Z,   185.3867
     61.00,    1,      169.9,     6.9123,   -0.44193,       9.44,  -3.062289,  IDM,            1,        2,        1, , 1970-01-01T00:01:01Z,   169.9418
     61.00,    1,      138.6,     7.6601,   -0.08556,      25.30,   0.747719,  IDM,            3,        2,        3, , 1970-01-01T00:01:01Z,   138.6444
     61.00,    1,       31.9,     6.3048,    0.00055,     100.71,  -1.355286,  IDM,            4,        2,        1, , 1970-01-01T00:01:01Z,    31.9368
     61.00,    1,       12.2,     6.3039,    0.00088,      13.76,  -0.000837,  IDM,            9,        2,        1, , 1970-01-01T00:01:01Z,    12.1805
     61.00,    2,      211.4,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:01Z,   211.3927
     61.00,    2,      159.3,     9.8897,    0.58519,      46.05,   0.529541,  IDM,            6,        2,        3, , 1970-01-01T00:01:01Z,   159.3442
     61.00,    2,       39.7,     6.5723,    0.00136,     113.66,  -3.317425,  IDM,           10,        2,        3, , 1970-01-01T00:01:01Z,    39.6840
     61.00,    2,       19.4,     6.5766,   -0.00006,      14.24,   0.004305,  IDM,           13,        2,        3, , 1970-01-01T00:01:01Z,    19.4399
     62.00,    1,      195.7,    10.6713,    0.65916,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:02Z,   195.7165
     62.00,    1,      176.8,     6.8816,    0.15440,      12.92,  -3.789715,  IDM,            1,        2,        1, , 1970-01-01T00:01:02Z,   176.7962
     62.00,    1,       38.2,     6.3071,    0.00228,     132.55,  -0.574457,  IDM,            4,        2,        1, , 1970-01-01T00:01:02Z,    38.2426
     62.00,    1,       18.5,     6.3049,    0.00115,      13.76,  -0.002203,  IDM,            9,        2,        1, , 1970-01-01T00:01:02Z,    18.4849
     62.00,    2,      220.8,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:02Z,   220.7529
     62.00,    2,      169.5,    10.4143,    0.47427,      45.25,   1.054133,  IDM,            6,        2,        3, , 1970-01-01T00:01:02Z,   169.5054
     62.00,    2,      146.3,     7.6437,    0.06809,      17.23,  -2.770634,  IDM,            3,        2,        3, , 1970-01-01T00:01:02Z,   146.2801
     62.00,    2,       46.3,     6.5659,   -0.00649,      94.03,  -1.077792,  IDM,           10,        2,        3, , 1970-01-01T00:01:02Z,    46.2537
     62.00,    2,       26.0,     6.5757,   -0.00199,      14.24,   0.009806,  IDM,           13,        2,        3, , 1970-01-01T00:01:02Z,    26.0162
     63.00,    1,      206.7,    11.2828,    0.57216,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:03Z,   206.7007
     63.00,    1,      183.8,     7.1033,    0.24673,      16.92,  -4.179474,  IDM,            1,        2,        1, , 1970-01-01T00:01:03Z,   183.7822
     63.00,    1,       44.6,     6.3090,    0.00167,     133.23,  -0.794330,  IDM,            4,        2,        1, , 1970-01-01T00:01:03Z,    44.5507
     63.00,    1,       24.8,     6.3062,    0.00137,      13.76,  -0.002807,  IDM,            9,        2,        1, , 1970-01-01T00:01:03Z,    24.7904
     63.00,    2,      230.1,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:03Z,   230.1131
     63.00,    2,      180.1,    10.8265,    0.36162,      43.98,   1.466319,  IDM,            6,        2,        3, , 1970-01-01T00:01:03Z,   180.1351
     63.00,    2,      154.0,     7.7622,    0.14389,      20.16,  -3.064343,  IDM,            3,        2,        3, , 1970-01-01T00:01:03Z,   153.9773
     63.00,    2,       52.8,     6.5616,   -0.00274,      95.16,  -1.200536,  IDM,           10,        2,        3, , 1970-01-01T00:01:03Z,    52.8171
     63.00,    2,       32.6,     6.5729,   -0.00330,      14.23,   0.011248,  IDM,           13,        2,        3, , 1970-01-01T00:01:03Z,    32.5906
     63.00,    2,        9.2,     5.4235,    0.04981,      17.40,  -1.149419,  IDM,            7,        2,        1, , 1970-01-01T00:01:03Z,     9.1953
     64.00,    1,      218.3,    11.8068,    0.48497,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:04Z,   218.2527
     64.00,    1,      191.0,     7.3423,    0.22469,      21.25,  -4.464521,  IDM,            1,        2,        1, , 1970-01-01T00:01:04Z,   191.0072
     64.00,    1,       50.9,     6.3105,    0.00139,     134.15,  -1.031804,  IDM,            4,        2,        1, , 1970-01-01T00:01:04Z,    50.8605
     64.00,    1,       31.1,     6.3076,    0.00146,      13.76,  -0.002884,  IDM,            9,        2,        1, , 1970-01-01T00:01:04Z,    31.0973
     64.00,    1,       11.3,     6.3057,    0.00135,      13.76,  -0.001972,  IDM,            8,        2,        1, , 1970-01-01T00:01:04Z,    11.3367
     64.00,    2,      239.5,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:04Z,   239.4733
     64.00,    2,      191.1,    11.1280,    0.25334,      42.35,   1.767800,  IDM,            6,        2,        3, , 1970-01-01T00:01:04Z,   191.1213
     64.00,    2,      161.8,     7.9130,    0.15046,      23.31,  -3.214955,  IDM,            3,        2,        3, , 1970-01-01T00:01:04Z,   161.8146
     64.00,    2,       59.4,     6.5602,   -0.00063,      96.44,  -1.352876,  IDM,           10,        2,        3, , 1970-01-01T00:01:04Z,    59.3778
     64.00,    2,       39.2,     6.5694,   -0.00344,      14.22,   0.009267,  IDM,           13,        2,        3, , 1970-01-01T00:01:04Z,    39.1618
     64.00,    2,       14.6,     5.4791,    0.05821,      18.52,  -1.090350,  IDM,            7,        2,        1, , 1970-01-01T00:01:04Z,    14.6459
     65.00,    1,      230.3,    12.2457,    0.40205,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:05Z,   230.2858
     65.00,    1,      198.5,     7.5405,    0.17521,      25.83,  -4.705230,  IDM,            1,        2,        1, , 1970-01-01T00:01:05Z,   198.4527
     65.00,    1,       57.2,     6.3118,    0.00116,     135.28,  -1.228687,  IDM,            4,        2,        1, , 1970-01-01T00:01:05Z,    57.1716
     65.00,    1,       37.4,     6.3091,    0.00145,      13.77,  -0.002683,  IDM,            9,        2,        1, , 1970-01-01T00:01:05Z,    37.4057
     65.00,    1,       17.6,     6.3070,    0.00134,      13.76,  -0.002093,  IDM,            8,        2,        1, , 1970-01-01T00:01:05Z,    17.6430
     65.00,    2,      248.8,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:05Z,   248.8335
     65.00,    2,      202.4,    11.3259,    0.15420,      40.48,   1.965708,  IDM,            6,        2,        3, , 1970-01-01T00:01:05Z,   202.3564
     65.00,    2,      169.8,     8.0541,    0.13126,      26.56,  -3.271833,  IDM,            3,        2,        3, , 1970-01-01T00:01:05Z,   169.7998
     65.00,    2,       65.9,     6.5602,    0.00045,      97.86,  -1.493876,  IDM,           10,        2,        3, , 1970-01-01T00:01:05Z,    65.9379
     65.00,    2,       45.7,     6.5662,   -0.00292,      14.21,   0.006042,  IDM,           13,        2,        3, , 1970-01-01T00:01:05Z,    45.7296
     65.00,    2,       20.2,     5.5370,    0.05679,      19.58,  -1.029229,  IDM,            7,        2,        1, , 1970-01-01T00:01:05Z,    20.1541
     66.00,    1,      242.7,    12.6056,    0.32673,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:06Z,   242.7176
     66.00,    1,      206.1,     7.6882,    0.12638,      30.65,  -4.917354,  IDM,            1,        2,        1, , 1970-01-01T00:01:06Z,   206.0711
     66.00,    1,       63.5,     6.3128,    0.00095,     136.59,  -1.375412,  IDM,            4,        2,        1, , 1970-01-01T00:01:06Z,    63.4839
     66.00,    1,       43.7,     6.3105,    0.00137,      13.77,  -0.002314,  IDM,            9,        2,        1, , 1970-01-01T00:01:06Z,    43.7155
     66.00,    1,       24.0,     6.3083,    0.00134,      13.76,  -0.002171,  IDM,            8,        2,        1, , 1970-01-01T00:01:06Z,    23.9507
     66.00,    2,      258.2,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:06Z,   258.1937
     66.00,    2,      213.7,    11.4312,    0.06718,      38.45,   2.070966,  IDM,            6,        2,        3, , 1970-01-01T00:01:06Z,   213.7420
     66.00,    2,      177.9,     8.1710,    0.10505,      29.83,  -3.260104,  IDM,            3,        2,        3, , 1970-01-01T00:01:06Z,   177.9145
     66.00,    2,       72.5,     6.5609,    0.00092,      99.42,  -1.610118,  IDM,           10,        2,        3, , 1970-01-01T00:01:06Z,    72.4984
     66.00,    2,       52.3,     6.5637,   -0.00210,      14.20,   0.002817,  IDM,           13,        2,        3, , 1970-01-01T00:01:06Z,    52.2945
     66.00,    2,       25.7,     5.5911,    0.05154,      20.58,  -0.972682,  IDM,            7,        2,        1, , 1970-01-01T00:01:06Z,    25.7186
     66.00,    2,        7.5,     5.4280,    0.02580,      12.21,  -0.163044,  IDM,           11,        2,        1, , 1970-01-01T00:01:06Z,     7.5122
     67.00,    1,      255.5,    12.8953,    0.26098,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:07Z,   255.4735
     67.00,    1,      213.8,     7.7920,    0.08695,      35.66,  -5.103283,  IDM,            1,        2,        1, , 1970-01-01T00:01:07Z,   213.8144
     67.00,    1,       69.8,     6.3137,    0.00076,     138.02,  -1.478372,  IDM,            4,        2,        1, , 1970-01-01T00:01:07Z,    69.7972
     67.00,    1,       50.0,     6.3118,    0.00124,      13.77,  -0.001857,  IDM,            9,        2,        1, , 1970-01-01T00:01:07Z,    50.0266
     67.00,    1,       30.3,     6.3097,    0.00131,      13.77,  -0.002146,  IDM,            8,        2,        1, , 1970-01-01T00:01:07Z,    30.2597
     67.00,    1,       10.4,     6.3071,    0.00169,      13.90,  -0.002607,  IDM,           12,        2,        1, , 1970-01-01T00:01:07Z,    10.3571
     67.00,    2,      267.6,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:07Z,   267.5538
     67.00,    2,      225.2,    11.4567,   -0.00637,      36.36,   2.096558,  IDM,            6,        2,        3, , 1970-01-01T00:01:07Z,   225.1920
     67.00,    2,      186.1,     8.2620,    0.07989,      33.06,  -3.194744,  IDM,            3,        2,        3, , 1970-01-01T00:01:07Z,   186.1331
     67.00,    2,       79.1,     6.5620,    0.00107,     101.07,  -1.700051,  IDM,           10,        2,        3, , 1970-01-01T00:01:07Z,    79.0599
     67.00,    2,       58.9,     6.5621,   -0.00122,      14.20,   0.000186,  IDM,           13,        2,        3, , 1970-01-01T00:01:07Z,    58.8573
     67.00,    2,       31.3,     5.6392,    0.04531,      21.52,  -0.922942,  IDM,            7,        2,        1, , 1970-01-01T00:01:07Z,    31.3342
     67.00,    2,       13.0,     5.4659,    0.04610,      12.38,  -0.173330,  IDM,           11,        2,        1, , 1970-01-01T00:01:07Z,    12.9576
     68.00,    1,      268.5,    13.1249,    0.20547,       0.00,   0.000000,  IDM,            5,        2,        1, , 1970-01-01T00:01:08Z,   268.4881
     68.00,    1,      221.6,     7.8621,    0.05751,      40.84,  -5.262785,  IDM,            1,        2,        1, , 1970-01-01T00:01:08Z,   221.6439
     68.00,    1,       76.1,     6.3143,    0.00061,     139.53,  -1.547804,  IDM,            4,        2,        1, , 1970-01-01T00:01:08Z,    76.1112
     68.00,    1,       56.3,     6.3129,    0.00107,      13.77,  -0.001385,  IDM,            9,        2,        1, , 1970-01-01T00:01:08Z,    56.3390
     68.00,    1,       36.6,     6.3109,    0.00126,      13.77,  -0.002003,  IDM,            8,        2,        1, , 1970-01-01T00:01:08Z,    36.5700
     68.00,    1,       16.7,     6.3087,    0.00154,      13.91,  -0.002294,  IDM,           12,        2,        1, , 1970-01-01T00:01:08Z,    16.6650
     68.00,    2,      276.9,     9.3602,    0.00000,       0.00,   0.000000,  IDM,            2,        2,        1, , 1970-01-01T00:01:08Z,   276.9140
     68.00,    2,      236.6,    11.4163,   -0.06629,      34.28,   2.056119,  IDM,            6,        2,        3, , 1970-01-01T00:01:08Z,   236.6334
